combined,sentiment
The food was good tho the service was bad. The food took 30 minutes plus after 2 follow ups on how long our food will take. Needs more staff that know what they are doing,2
"Appalling experience, staff didn’t serve us clean drinking water and refused to let us bring water from outside.",2
"Poor experience here. Arrived at 915, told later that kitchen opened at 930, and food arrived at 10am. It's really a restaurant that opens at 10. The food is ok but overpriced.",2
They ran out of lemons with a cold storage in the same building that's not a good reason not to be able to serve ice lemon tea.,2
This is different from the normal cede了. They serve different menu. Not very nice.,2
Defines poor service. Food is average,2
Waiting time is too long.,2
Slow,2
This branch is so so. I love Cedele but unfortunately staff is not train properly how to deal with customers. Food assembly was also very poor and little. Disappointed a bit after buying from them for years( my wraps were half empty). If i want to eat empty wraps i can get prata for 2$.,2
The restaurant we wanted to go was fully book so we decided to come to cedele. I read the reviews before deciding to come I though it should not be so bad as what other reviewers said but I was wrong. …,2
"I have never had a bad meal at cedele. But I guess there is always a first time. Ordered sliders. Ate the beef cos I just was so hungry even tho they were so dry. (Boy! Can I hear my grandmother telling me about the privations of war!) but even hungry, I just can’t take the buns. They just were so stale.",2
"I read the reviews before heading down, but I still set myself up for failure by trusting that services have improved. …",2
Been waiting for 35 min for our food (which included a salad starter) and was told to wait 5 more minutes.. other tables who were seated after have been served. But apparently the order wasn’t missed out and was in the system from the …,2
The restaurant was crowded and understaffed. Half of the seats remained empty at 8pm on Saturday evening and the staff were unwilling to engage anyone apart from the first in line. It was difficult to get their attention to ask a simple …,2
Visited on a Sat evening about 750pm. It wasn't really crowded but not empty either. We waited for a short while before the host let us in. The wait staff were all polite but looked really busy. It was hard to get their attention. 2 of us …,2
"Got here for an impromptu lunch at around 1pm on a weekday afternoon and there were quite a few seats, but shortly after they filled up and a queue started to form - probably waiting for the high tea at 2pm! …",2
"Extremely sour coffee. Highly acidic. Over roasted? Under brewed? Urgh

The festive raspberry tea drink was nice. …",2
"All it took was for one waitress by the name of Joey to ruin the whole dining experience.  To be fair, the service provided by the guy in beige suit (2/4/22) didn’t manage to get his name, was superb. My whole family was so impress with how …",2
"firstly the wait was quite bad, we waited for abt 30-40mins? i ordered a japanese matcha hot drink that was so poorly made as i could still taste the powder and i order a puff that wasnt even heated up that took 15mins to come when it was …",2
Overpriced bad drinks taste bland. Basic service. Drink in photo cost $11,2
"I am a big fan of cedeles cakes and soups so i decided to try the high tea set. I was so disappointed. The Christmas high tea set was $55 and came with 2 cups of tea. The sandwiches were dry, truffle fries were tasteless and the cakes were …",2
Stopped here to cool down after walking around Marina Bay and seeking a cold drink. The Cafe was quiet and there were 3 staff however whilst I did get a cold drink in a reasonably timely manner the staff did not seem at all interested in offering a good experience. I would not come here again.,2
"Short of manpower, staff leave customer unattended. Ask for the staff for few times, and just got ignored. Would expect a better service from a restaurant/cafe that open in Marina Bay Sands. Was here ard afternoon end of Aug.",2
Ordered 2 drinks and ice cream. Took blood long and it was served to the table besides mine. They only realised it when I asked for my order as I came much earlier. Waiter then tried to bring the ice cream from next table and I rejected.,2
Dropped by at around 1120am for a coffee as I was waiting for an appointment at the nearby Apple store. …,2
"The chicken and mushroom wrap was tasty, but the avocado toast was under seasoned and overpriced. ($18++ for each) I'm not sure what the spread on the bread was but it was too plain.",2
"Went to the MBS outlet for hi-tea. Mistaken the set for 2 is $48++ (actual price is $58++). The taste of the foods were ok, can find a much better option with this price. Was disappointed with the service of the staff who served us, didn’t …",2
"Don’t think they are interested in doing business, left standing outside waiting for 20 mins when there are empty seats inside, hope they close down soon and change to a cafe that is interested in doing business. …",2
The food was great but the service terrible. Especially the lady (pinoy) she was very rude even the body language. We come here for enjoy meals but not seeing the poker face! Hope y’all can improve or take note,2
The restaurant was not very crowded even though it was a Saturday afternoon. We ordered 2 slices of cakes and a cup of cuppacino. Waited for 15mins but our cakes didn't come. Asked a waitress and she said  the food was being prepared. We …,2
"Had lunch Sep 09, 2021. Food is great. Served hot and tasty. However Service was really terrible. The waitress Vivian was unfriendly and all the way spoke in a scolding and impatient tone and reluctant to shift the table when there was a strong direct sunlight on my table and plenty of available seats around. Quite a shame.",2
"Came here for a tea and notice there was only two staffs. Wait patiently to be seated, but the waitress ignored us. About 10 mins after, we got ourselves seated as there are few empty tables. We went to the bar to check what pastry/cake to …",2
"They managed to give a whole new meaning to matcha latte, really really 💯 yucky 🤢. Sadly this is how a proper cafe cannot even provide decent drinks versus BBT stores these days …",2
"Although the service was decent, most of the requested items were not available! After standing in line for being seated for 40mins, sad to see that during the peak hours (6pm) drinks and ice cream too were unavailable.. What a disappointment!",2
Restaurant isn’t crowded but we waited very very long for the food.. 40mins after ordering.. food still not here (current time 450pm) …,2
"Opening hours at 11am and reached at 11.04am but wasn’t open only till 11.28am.
Could not give a decent rating cos was already eating by Tim Ho Wan which is just opposite them.",2
Staff just ignores you at the entrance if the restaurant is almost full. So we just left.,2
Food doesn’t taste well,2
"Disappointed. Had to say our order 3 times to be understood. The order was the roasted cauliflower soup. When asking the staff of my bread could be toasted, the reply: ‘no we don’t toast the free bread’. How is the soup with bread free at just under 10dollars? Shocking.",2
I generally like cedele but at this branch staff is quite rude. They also stopped giving tap water and their drinks are quite expensive! Also on a very hilarious occasion: I bought sourdough bread and I asked the staff to slice it for me. …,2
They have standard cafe food and drinks but the place had no wifi and the seating was uncomfortable.,2
Lady at the counter is very rude each time. They do not have some basic ingredients as avocado at 11:30.,2
I came once hoping for a peaceful experience and had noisy staff members shouting at each other and playing music on their phone (despite COVID rules about music in eateries). I came back a second time for another chance but had the same …,2
The staff who prepared the salads is careless and missed out on the protein in one of our takeaway salads. How are they expecting us to check through all the orders? Please be more careful next time.,2
Rude staff,2
"First off, the soups are too watery. Even my sec school daughter can make better soups.
2nd, there are bird droppings on the floor and on the tables. Call the aunty, …",2
"Went to purchase some Cibata bread, the price has jumped from $5+ to $6.50. Just wondering when the price increase will stop.",2
My experience with the service staff at the counter was so so only. Worse still there was a quite sizeable pigeon walking around.,2
"Service so-so, staff looks overworked and tired but prices has gone up! Their cakes used to be $6+ now it's $8+ and the servings has shrunk. Inflation cuts both ways now.",2
"Ordering was a breeze, but relatively downhill after that.  Drinks took just a few minutes and was told to keep the waiting/call buzzer for the food.  Went up to the counter after we noticed that everyone who had arrived after us had …",2
Ordered the salad but the chicken was cold and really hard,2
"All tables are very dirty and no one wants to clean the table, even though most of staff seem quite free. I asked the staff to clean my table but nobody did.. Eventually I cleaned it by myself � …",2
Overcharged me for two sourdough breads when paid with my Krisflyer app and voucher.,2
"Food is great but Takeaway service is HORRIBLE. Ordered a birthday cake from them few days back and made payment online, called to check in on the collection on the day itself, and when we actually went down for collection, we saw that the …",2
The people at the counter exhibit the same level of discourtesy and disinterest that seem to be the standard for this chain. Be ready to repeat your order until they get it right. And don't complain if you can't find a table without a tray …,2
My past experience of the service at Cedele Novena has rarely been good and I have met similar service attitude as mentioned by the previous 2 reviewers- either they have a sulky/“black” face or they are oblivious to customers waiting to be …,2
Service is so so. Ordered a “All day breakfast” this morning. But didn’t enjoy the meal. There were too much of MSG in the food. The 2 pieces of bacon strips were extremely salty. My tongue was biting through out the rest of the day. The mushrooms tasted “rancid”-like. Pandan butter cake was excessively sweet. � …,2
All in breakfast didnt seem like staff put much effort. It tasted mediocre at best. …,2
"following cedele rapidly store expansion is one good thing for all cedele consumer but   the quality of the food being served is badly affected. im very surprise seeing how breakfast is been prepared in cedele novena, a bucket of scrambled …",2
Food so so. And surprisingly no WiFi in this day and age. Can't even work while having a latte.,2
I suppose the opening hrs is 7:30am and yet its almost 8 and the bakery is still not open. Staff can see people are waiting for the opening but they still taking their own sweet time to open. Whats the use of dispalying the operating hrs when its not even followed. 😡😡� …,2
"Half expecting their quality of service to improve after they renovated, but nope. Cakes are good, but don't bother with their breakfast menu.",2
Nothing fantastic about service. Much could be done to improve it.  $7.50 chocolate cake was mind blowing. 2 stars for service.,2
"I love the food but service is awful. They don’t track orders properly. If you’re hungry, you will need to wait.",2
"So different between AD And reality
Not recommend",2
"I am a fan of Cedele in general, but the service at this outlet seems especially poor - with nonchalant or unhelpful staff.",2
Disappointing coffee,2
Dining area is too close to each other.,2
Very very slow service and the kids attending are always talking and playing around.,2
Probably my last sandwich there .. they have shrunk their sandwiches for pygmies,2
"Went to paragon outlet for takeaway on weekday afternoon. I noticed there's a table of 2 ladies, who ordered a cup of coffee n a piece of cake. One of them have a sip of her bubble tea (bought elsewhere). The cashier immediately said (a bit …",2
"Nice staff so 2 stars. Other than that, not worth it. I'm a big fan of Cedele but the location at paragon is now so downsized and meager on ingredients that UT doesn't warrant the price. Novena still the best.",2
Very rude service staff. I am a regular customer. The usual lady staff is pleasant. But there was a male service staff today and he was very rude. Never had such an unpleasant experience before. I am shocked by his poor attitude. He tore up the qr code sticker that was right in front of me and threw it onto the ground.,2
Celede new outlet at Paragon basement food hall. To me the Cedele brand has declined. The service and staff working attitude is poor. The food is ot as delicious as before.,2
Chai latte was not so good. Quite spicy and relatively diluted.,2
Not the usual staff preparing my sandwich today; portion too small comparing to previous visits.,2
"I received my Mother’s Day cake from my kids as the pic show. Carrot cake Used to be our favorite but this order I am too disappointed. Never mind the cake arrive not in good shape, but the totally lack of sweetness and the stale of the nuts throws me off. I hope Cedele will start analyst the recipe.",2
"Delivery was on time. Ordered online.
I really hope Cedele would improve on the quality of their products.
My Orange and Apricot cake just crumble after cutting. Sugee cake was lacking in …",2
Many drinks were out of stock. Ondeh cake was also dry. No wonder there wasn't too many people here.,2
"cedele is probably the most overrated bakery in Singapore. Had their sourdough today, it needs steam, was too dense, not good. They should really refine and reflect and get it right. It looks gourmet in there, the bread is presented well, …",2
Bought wild mushroom soup yesterday morning. I'm really upset that the soup was sour. It clearly was soup that had turned bad. Could it have been soup left over from the day before? It doesn't help that this happened after an increase in …,2
"Food too dry, didn’t provide anything for take away order. Took ages.",2
Overpriced menu.,2
Food takes too long. Chefs are slow. Frustrating.,2
Lack of man power on a Saturday evening.,2
Lack off staff.,2
Had the chocolate banana expresso cake n flat white. The cake is not that great. Would not order again.,2
"Tried their latest pure matcha cake for $8.50. The top was sprinkled with unsweetened matcha powder and it was bitter. The icing and the matcha cream was sweet while the sponge cake was slightly bitter, but I don't taste much matcha on the …",2
This review is for the Raffles City outlet of Cedele ONLY. I love Cedele otherwise and swear by their offerings. The reason I'm giving this outlet a 2 star is because the slice of the cakes here (I took Real Dark Chocolate cake and Red …,2
*** EDIT: Cedele have since moved to basement one & is no longer a quiet place because of the higher footfall and open layout. I enjoyed Choclate Matcha & Pandan Gula Melaka cakes but not the Orh Nee (Yam) *** …,2
Matcha latte was really bad. Eggless chocolate truffle cake was good.,2
"Food is ok, but was unhappy with service today. There's a sign ""Please wait to be seated"", which I queued behind it for more than 5mins, & your staff chose to serve the pair who ""waited inside first"". I'm pretty sure they came after me,& walked straight in. I left immediately, and certainly not going back again.",2
Stayed here for tea time and tried their Eggless chocolate truffle cake. I was amazed by how delicious and creamy this cake is. I believe its a no-bake cake and the chocolate just melts in your mouth.,2
"I just requested for a box for my takeaway marquises, but your part-time staff said that your manager told them to only use brown bags, and that boxes are no longer allowed. Is this really the kind of thing you want to cut costs on?",2
Too expensive for what you get. Salad quite boring. Was much better in the past,2
"Food is pretty bad. We had fish pesto pasta and portabello beef burger and both were not good. Service was ok.
I go to cedele every once a while and this is by far the worst experience.",2
Disappointed the Walnut bread standard dropped due to they no longer using the same flour which come with chewy texture.  Moreover the price also increased.,2
Like the sun dried tomatoe bread. 2 stars for the staff. I was standing at the counter n the mgr ignored me n continued talking to her staff. The  cashier came later to proceed my order without any facial expression. …,2
"Service could be better, with so many staff hanging around behind the counter and no other customers waiting, we hoped to order our salad direct a the counter. But no... They rather you filled up a form while they looked on. Thereafter …",2
Short hair cedele manager was rude in chasing away customers when we literally just finish our food.,2
"Previously loved cedele for the quality, portions and prices. Standards have significantly dropped. My warm salad came out cold, had to ask for it to be reheated twice, my boyfriends soup was tepid. Portions were smaller, no bread bar …",2
cedele's space too small for dine-in,2
Disappointed with the service.,2
"1. I sat for a cup of tea while waiting for my friend to join. The loud chit chatting loudly amongst the counter staff  are quite disturbing.
2. Lady who took my order is curt and unhelpful (like I should know their menu …",2
I have always been a fan of cedele so I decide to try the new outlet at republic plaza. However the quality is below expectation. The green tea soba is way too salty. I practically left the all of them untouched. I am very disappointed with the quality of food served at this outlet.,2
"A fan of Cedele. I came here to celebrate birthday with my friend. The coffee was great as usual. However, the caramel sea salt tiramisu cake was not upto the mark. It was loaded with sugar unlike other Cedele cakes. I'm disappointed :(",2
"Rude and mediocre.

But all of Cedele branches are like this",2
"DISAPPOINTING MEAL ! ! We ordered the vegan burger, Burmese tofu and truffle fries. The vegan patty between the 2 slices of bread was so dry and tasteless. The so-called Burmese tofu were but a few pieces of deep fried tofu on some very …",2
"Disappointed. Taking order is slow. Also, wrong priority as there were a lot of people waiting for the coffee and they prioritized an order change (from a served slim milk coffee to a full cream milk coffee) from a serviced customer and let …",2
Chanced upon this branch and had garlic chicken and salad for lunch. The chicken is nice and salad ingredients very unique. So you would guess it’s intention was healthy food. No! The chicken and salad was splashed with so much oil that I have to avoid it. Just wonder if owner cares as I noticed a lot of bad reviews too,2
Not impressed with the burger. It was more of a sandwich and the amount of avacado provided was v little and the chicken was hard. I will not recommend this particular dish. I believe anyone could have made a better burger/ sandwich. What was nice was that you can help yourself to some slices of bread to dip in olive oil,2
Its a tiny place with limited sittings. Took the mango lassi- yogurt drink(nice & not the over sweet type) with a cranberry scone. I would prefer the scone to be more biscuit like texture. Used to have flourless cake. Hope it'll return.,2
"Food is good, but the service is atrocious. Saw staff sitting and taking up space during their break when customers were looking for places to sit. Also, way too few staff on site to manage the crowd.",2
Had many visits before but surprisingly food is not what i have been had today. Soup is cold and bread is utterly dry. and i am seeing some ants on my table. Sorry but i dont think i would come anymore,2
The store manager and staff are incredibly slow and Bo chap. At first I thought there were many customers but it turns out they're just inefficient. Surprised cedele set such standards,2
Soup was cold. Had to ask them to heat it up. Pasta was abysmal too. Didn't taste as gd as b4. Sad.,2
Poor counter service. Definitely not the place for a working lunch. No wifi or even a plug point to charge your devices.,2
Service time is too slow......,2
Very small outlet with minimal staff. Take sometime to process the orders.,2
The barista doesn’t handle well with crowds. Got my orders mixed up.,2
"3.80 for an espresso that was lukewarm, not worth it.",2
Very small space and limited seating.,2
Standard of food has dropped. The chicken is dry and tasteless. Mushroom soup seems watered down. Staff always seemed overworked. Please do something about the flies in the shop. I see some flying around and even in the bread display.,2
"Cedele/ toss&turn used to give complementary sliced bread/ rolls with their soups, it was a nice welcoming touch. They have  stopped doing so.. pity.",2
The strawberry tart is not fresh and the staff had no attentive to my order. Miss out one order and to order again. Hope it will not happen again. As I can understand the working hours.,2
"I used to enjoy Cedele's salads.  Sadly, their salad bowls are quite disappointingly meagre now.  It used to be brimming over with ingredients topped with a generous lashings of a choice of lovely salad dressings.  Furthermore, customers …",2
"Huge tasty portions. Operated by folks from CEDELE, thus also serves up their scrumptious selection of cakes. Unfortunately dour service.",2
"Super slow staff and not helpful at all. Although the food it is okay, only some comments on the hygiene and need to wash their hands more often when preparing other meals must be done better as they serve fresh ingredients. …",2
"Overpriced bowl of veggies, less than average freshness. Some staff are not very friendly. Dont waste money on salad here, go down to NTUC to buy vegetables instead.",2
"Price increased for customised own salad. Most choices must pay extra!
Taste is average.
Staff is below average.
Will not go back again!",2
Not very helpful staff,2
"i’ve always loved the bread here but today when I went to buy the bread, i encountered a rude indian cashier, didnt want to slice my long loaf of ciabatta for me and scolded other customers for queueing wrongly (the queue was pretty weird …",2
"(Translated by Google) The scones don't taste very good, they don't want to visit again... …",2
"Disappointed. Sticky honey wing.. should be renamed sour honey wings. Overdid on the lemon .. For our visit they missed out the wings and kids meal..which only arrived after adults finished eating.
Kids burger had zero greens.",2
"I’ve always come to Cedele only for cakes and coffee in the past. But recently, as we were browsing the menu at Wheelock, we were enticed to order what we spied on a diner’s table - what looked like a messy but yummy bunch of fried delish …",2
"Cedele has been one of my favourite places but the unpredictable service and low food quality was quite alarming. We went there around 4pm and the service was slow. It was really hard to get the attention of the service staff, to serve us …",2
"We had our staff gathering there on 23 Jul 20. The above ratings are for the food which are reasonably priced and palatable. However, i was not very happy with the guy at the pastry counter. He adamantly ignored us despite our attempts to get his attention so that we can order our desserts. Not a very friendly service team.",2
"I am not coming back here again. This being a Cedele restaurant, I had high hopes for it. The food does live up to it's reputation but the service is really disappointing. …",2
"Went at 11am when they open. Waiting time was reasonable. Food was great but service could be better given that there wasn't many customers.
Still will return as we love the Full Breakfast",2
"The  service ,  hygiene and attitude of the workers are so bad that perhaps it's due to shortage of staff . …",2
"I dunno how this place survives. I was standing at the door for forever and no one seated me, staff was just chatting among themselves. I wanted to leave but thought to give them a chance. In the end I was seated but no one took my order. In the end I left, don’t think anyone realized too.",2
"Pay high with low quality food and drink while way down under at customer service i.e. a kind of rude (ignorance with inattentive), poor handling at serving and irresponsive. …",2
"Cedele has always been one of my favourite places....until I went to this one at Wheelock Place.  The quality of the food was not up to par with other branches.  We were served cold fries and the beef sandwich was mediocre.  Moreover, the service was horrendous.  Both the waiter and waitress were unfriendly and grumpy.",2
Good food but TERRIBLE service from a rude and nasty waitress with short hair named Yen. Very bad attitude which ruined dining experience.,2
"Food was mediocre. Somehow, was not like before. I prefer other branch now. Staff was polite enough. Will take a while before I return.",2
"I had hot drinks and cake. Service was not professional, service staff needs training.",2
"Not my first, but definitely my last visit to this outlet. Poor service and poor food quality, what a pity, they used to be decent.",2
Too expensive for its quality and poor service.,2
"Unlike other cedele outlets, have to pay service charge at this outlet, but service slower than the other outlets. Did not provide serviette.",2
"Just stay away from the French Toast($16), they were cold and soggy, the toast were probably prepared in a batch before hand and not made on the spot when you order.",2
"Missed the yummy food and good membership bonuses, now it's all gone its really gone down the drain.",2
Service is very poor at the cafe.  Had to chase people down to make an order.,2
Service not so friendly.,2
